"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.722486687E1,-8.532345519E-1,4.802429312E-1,3.456978559E0
9.723479887E1,-1.080928272E0,3.213045001E-3,3.226787127E0
9.724472987E1,-1.085738192E0,-2.130374551E-1,2.553793656E0
9.725466087E1,-8.362241245E-1,-3.364084429E-1,2.033174531E0
9.726459187E1,-4.017317820E-1,-1.041450503E-1,1.889804311E0
9.727452287E1,3.536562672E-1,3.202461541E-2,1.912131320E0
9.728445387E1,1.455825574E0,3.712777287E-1,1.654906456E0
9.729438487E1,1.862417561E0,8.005721158E-1,6.076011354E-1
9.730431587E1,1.640269852E0,6.561838961E-1,-5.238970739E-1
9.731424688E1,9.243874919E-1,2.103252241E-1,-1.096060574E0
9.732417787E1,1.394074152E-1,-3.281805333E-1,-1.051642785E0
9.733410887E1,-3.888927582E-1,-6.310958326E-1,-7.734872282E-1
9.734403987E1,-6.347946350E-1,-6.124782979E-1,-7.071061277E-1
9.735397088E1,-7.276449113E-1,-6.544539973E-1,-1.350596303E0
9.736390287E1,-6.165117073E-1,-7.251409873E-1,-2.360132704E0
9.737383387E1,-6.177426924E-1,-3.339254227E-1,-3.190244953E0
9.738376487E1,-7.188556691E-1,6.997479916E-2,-4.081744196E0
9.739369587E1,-8.194711939E-1,-2.089537597E-1,-5.080104228E0
9.740362687E1,-1.123420866E0,-4.214018154E-1,-5.825100313E0
9.741355787E1,-1.750330676E0,-5.898261845E-1,-6.046797495E0
9.742348887E1,-2.060365545E0,-9.299005392E-1,-5.957566060E0
9.743341987E1,-1.871166896E0,-1.340358998E0,-5.603118957E0
9.744335087E1,-1.366824958E0,-1.669176586E0,-4.953073468E0
9.745328188E1,-1.069550175E0,-1.745493860E0,-4.231317142E0
9.746321287E1,-1.076354873E0,-1.807642745E0,-4.130376658E0
9.747314387E1,-1.088948898E0,-1.732201677E0,-4.140040936E0
9.748307487E1,-1.412660989E0,-1.813394359E0,-4.267542982E0
9.749300588E1,-1.905415208E0,-1.862356896E0,-4.726268744E0
9.750293787E1,-2.483035622E0,-1.929803067E0,-5.324081056E0
9.751286887E1,-2.906740656E0,-1.992875521E0,-5.913061148E0
9.752279987E1,-2.585292022E0,-2.201700057E0,-6.020319548E0
9.753273087E1,-1.265742387E0,-2.343764008E0,-5.251171539E0
9.754266187E1,-3.913658381E-2,-2.203653319E0,-4.497280669E0
9.755259287E1,1.027286208E0,-2.280089584E0,-3.945536231E0
9.756252387E1,1.658396659E0,-2.762141644E0,-3.162544938E0
9.757245487E1,1.571590649E0,-3.331823878E0,-2.525940444E0
9.758238587E1,1.062078896E0,-4.008665110E0,-1.977420745E0
9.759231688E1,4.149622768E-1,-4.586663547E0,-1.504137754E0
9.760224787E1,-4.578597897E-1,-4.747528051E0,-1.328946403E0
9.761217887E1,-7.223907495E-1,-4.305551637E0,-1.278434061E0
9.762210987E1,1.385912901E-1,-4.089563093E0,-1.168532719E0
9.763204088E1,1.633894486E0,-4.711110422E0,-1.092887875E0
9.764197287E1,2.593842990E0,-5.708993322E0,-6.219554651E-1
9.765190387E1,2.504249028E0,-6.590640006E0,1.856660539E-1
9.766183487E1,2.063495852E0,-6.471193085E0,8.875678673E-1
9.767176587E1,2.079792627E0,-5.848735929E0,8.110979810E-1
9.768169687E1,2.207132705E0,-5.811219023E0,1.116888356E-1
9.769162787E1,2.280654425E0,-6.523221610E0,-6.333142662E-1
9.770155887E1,2.258754848E0,-7.449013018E0,-1.258886527E0
9.771148987E1,2.580513092E0,-8.114025625E0,-1.140066281E0
9.772142087E1,3.616754896E0,-7.965572421E0,-2.517490925E-1
9.773135188E1,4.582369936E0,-7.066302813E0,1.206952434E0
9.774128287E1,5.211865386E0,-5.838688073E0,2.429622769E0
9.775121387E1,5.798931100E0,-4.968133557E0,3.161294219E0
9.776114487E1,6.302879228E0,-4.655625316E0,3.526094402E0
9.777107588E1,6.541081345E0,-4.866058128E0,3.679531188E0
9.778100687E1,6.939679019E0,-4.413236007E0,4.033260838E0
9.779093887E1,7.336819568E0,-2.919808306E0,4.902766364E0
9.780086987E1,6.738765766E0,-1.350520582E0,5.523733649E0
9.781080087E1,6.112548850E0,2.073095226E-1,5.589070437E0
9.782073187E1,5.092896182E0,2.041705619E0,4.894510095E0
9.783066287E1,4.176366763E0,3.450770570E0,3.929849321E0
9.784059387E1,3.395606183E0,4.295034251E0,2.877032415E0
9.785052487E1,2.720321188E0,4.679056571E0,1.946276135E0
9.786045587E1,1.989370700E0,4.608763098E0,1.360085750E0
9.787038688E1,1.385298359E0,4.525688197E0,1.147328376E0
9.788031787E1,1.396457185E0,4.415247157E0,1.362990646E0
9.789024887E1,2.011434583E0,4.119781503E0,1.604693491E0
9.790017987E1,2.296037865E0,3.862488227E0,1.686130003E0
9.791011088E1,2.294638041E0,3.743540658E0,1.534103565E0
9.792004187E1,2.067465527E0,3.937578170E0,1.259372723E0
9.792997287E1,1.952233863E0,3.693121287E0,9.949521290E-1
9.793990487E1,1.762554865E0,3.154624300E0,8.445173766E-1
9.794983587E1,1.661704429E0,2.693491239E0,7.932984719E-1
9.795976687E1,1.736551128E0,2.188232750E0,7.301751477E-1
9.796969787E1,2.029268006E0,1.563194633E0,7.856121607E-1
9.797962887E1,2.605199452E0,1.159888195E0,1.224700488E0
9.798955987E1,3.376106889E0,9.737982184E-1,1.935544741E0
9.799949087E1,3.792939690E0,9.343084627E-1,2.521766701E0
9.800942188E1,3.907228782E0,1.164132689E0,2.739556773E0
9.801935287E1,3.965896236E0,1.379196789E0,2.733310193E0
9.802928387E1,3.983192884E0,1.443137262E0,2.554922753E0
9.803921487E1,4.116236336E0,1.245643460E0,2.323172454E0
9.804914575E1,4.245911792E0,1.173946656E0,2.240752295E0
9.805907675E1,4.440118289E0,1.332181667E0,2.162673985E0
9.806900775E1,4.701044440E0,1.492555590E0,2.396687157E0
9.807893875E1,4.892027952E0,1.541852295E0,2.731201102E0
9.808887075E1,4.870488564E0,1.414094142E0,2.799774908E0
9.809880175E1,5.028087983E0,1.171149348E0,2.815418549E0
9.810873275E1,5.433984736E0,6.949152678E-1,2.835467482E0
9.811866375E1,5.713580462E0,3.131920731E-1,2.529681492E0
9.812859475E1,5.983207855E0,2.279671508E-1,2.281503441E0
9.813852575E1,5.916881134E0,3.669379252E-1,2.046603246E0
9.814845675E1,5.359617509E0,7.922263849E-1,1.747860813E0
9.815838775E1,4.616028264E0,1.205198854E0,1.530768898E0
9.816831875E1,3.929783247E0,1.266304012E0,1.176416008E0
9.817824975E1,3.185549054E0,1.306330542E0,8.930212730E-1
9.818818075E1,2.511903033E0,1.391789353E0,9.773603421E-1
9.819811175E1,1.796766924E0,1.389275050E0,1.234616781E0
9.820804275E1,1.193347133E0,1.570151650E0,1.334776661E0
9.821797375E1,8.454956889E-1,1.749105100E0,1.370464557E0
9.822790475E1,4.885319442E-1,1.826242154E0,1.461875249E0
9.823783575E1,4.253790915E-2,1.922939313E0,1.589518797E0
9.824776775E1,-5.693340325E-1,2.174015830E0,1.795965417E0
9.825769875E1,-1.181153349E0,2.430191703E0,2.010975577E0
9.826762975E1,-1.797969112E0,2.584838862E0,2.093389742E0
9.827756075E1,-2.350959592E0,2.711473766E0,2.077497010E0
9.828749175E1,-2.609783084E0,2.629196425E0,1.893327259E0
9.829742275E1,-2.402717975E0,2.071975484E0,1.531640718E0
9.830735375E1,-2.199524893E0,1.276561782E0,9.565366530E-1
9.831728475E1,-2.429722171E0,7.708697221E-1,4.087098491E-1
9.832721575E1,-2.791659558E0,5.480834967E-1,7.272883773E-2
9.833714675E1,-3.106568373E0,1.126039249E-1,-2.780725447E-1
9.834707775E1,-3.339867015E0,-3.245681235E-1,-5.810202777E-1
9.835700875E1,-3.427483449E0,-8.207941264E-1,-8.235616136E-1
9.836693975E1,-3.349297405E0,-1.450324367E0,-1.001355561E0
9.837687075E1,-2.957602369E0,-2.283584172E0,-1.179821354E0
9.838680175E1,-2.448068980E0,-3.393794424E0,-1.513548848E0
9.839673275E1,-2.234997611E0,-4.248783067E0,-1.849221126E0
9.840666375E1,-2.264657612E0,-4.596728067E0,-2.033368074E0
9.841659575E1,-2.347987452E0,-4.721768142E0,-2.101929601E0
9.842652675E1,-2.357127820E0,-4.875640545E0,-1.964723516E0
9.843645775E1,-2.309975288E0,-5.006272606E0,-1.662082159E0
9.844638875E1,-2.249954789E0,-4.986941126E0,-1.386582407E0
9.845631975E1,-2.277515640E0,-4.857661234E0,-9.976145124E-1
9.846625075E1,-2.420763652E0,-4.567750143E0,-5.384238964E-1
9.847618175E1,-2.360730874E0,-4.390197393E0,-9.567565997E-2
9.848611275E1,-2.013530810E0,-4.590333844E0,2.247172683E-1
9.849604375E1,-1.593254583E0,-4.882555463E0,3.768319988E-1
9.850597475E1,-1.294487007E0,-4.968480881E0,4.164375293E-1
9.851590575E1,-7.015436715E-1,-5.246559840E0,3.650381649E-1
9.852583675E1,2.892909944E-2,-5.817820530E0,1.113742646E-1
9.853576775E1,3.702088577E-1,-6.419467446E0,-2.418536850E-1
9.854569875E1,2.784122497E-1,-6.414704888E0,-3.889100075E-1
9.855562975E1,-6.243072152E-2,-5.631347560E0,-3.854695058E-1
9.856556075E1,-2.349305999E-1,-4.951478932E0,-3.044025385E-1
9.857549175E1,-1.840691793E-1,-4.502511296E0,-1.927253791E-1
9.858542275E1,4.798926830E-2,-3.919489516E0,1.799895404E-2
9.859535475E1,2.483049363E-1,-3.067109608E0,2.760552371E-1
9.860528575E1,1.263290942E-1,-2.132612865E0,4.345510340E-1
9.861521675E1,2.176900846E-1,-1.695386145E0,6.317518902E-1
9.862514775E1,2.831876707E-1,-1.592509648E0,1.026091622E0
9.863507875E1,7.972970903E-2,-1.116342226E0,1.549173009E0
9.864500975E1,-1.594307667E-1,-1.585507607E-1,1.940419564E0
9.865494075E1,-4.255194247E-1,9.602484655E-1,2.117668551E0
9.866487175E1,-4.996165109E-1,2.058667806E0,2.097611432E0
9.867480275E1,-4.441363746E-1,2.954323250E0,1.773352919E0
9.868473375E1,-3.745708805E-1,3.590909033E0,1.250313631E0
9.869466475E1,-4.400480014E-1,4.123235453E0,7.909177049E-1
9.870459575E1,-4.841272366E-1,4.641495811E0,4.201633020E-1
9.871452675E1,-4.739840716E-1,4.825726959E0,-2.386833429E-2
9.872445775E1,-6.464190459E-1,4.846274659E0,-4.089904789E-1
9.873438875E1,-9.291307533E-1,4.803847262E0,-6.269489872E-1
9.874431975E1,-1.161147686E0,4.734694582E0,-6.942060006E-1
9.875425075E1,-1.126201801E0,4.424575805E0,-6.709375906E-1
9.876418175E1,-9.494211763E-1,4.033812815E0,-7.592621219E-1
9.877411375E1,-7.841794467E-1,3.780313797E0,-9.825251877E-1
9.878404475E1,-7.015489340E-1,3.721687859E0,-1.118260698E0
9.879397575E1,-4.443392730E-1,3.545328233E0,-1.248378788E0
9.880390675E1,-4.261099935E-2,3.094357048E0,-1.426458079E0
9.881383775E1,5.877884299E-1,2.307898942E0,-1.552181402E0
9.882376875E1,1.321596453E0,1.334725206E0,-1.426458664E0
9.883369975E1,2.069054216E0,2.455532366E-1,-1.260885982E0
9.884363075E1,2.633515179E0,-7.499714810E-1,-1.098553242E0
9.885356175E1,2.916101755E0,-1.224396433E0,-7.914826190E-1
9.886349275E1,2.898897493E0,-1.128799134E0,-3.663900411E-1
9.887342375E1,2.917879894E0,-9.127065092E-1,1.099393122E-1
9.888335475E1,3.130848352E0,-9.956755757E-1,5.203951399E-1
9.889328575E1,3.482189414E0,-1.192513905E0,7.945488989E-1
9.890321675E1,3.944087291E0,-1.476432477E0,8.676110280E-1
9.891314775E1,4.354617963E0,-1.871660986E0,9.376501465E-1
9.892307875E1,4.452778680E0,-2.080808873E0,1.122758888E0
9.893300975E1,4.332466956E0,-1.876305429E0,1.373873484E0
9.894294075E1,4.004055750E0,-1.416010859E0,1.577926108E0
9.895287175E1,3.744038841E0,-1.044838380E0,1.660237362E0
9.896280375E1,3.814887798E0,-1.058232012E0,1.674008725E0
9.897273475E1,4.197930710E0,-1.387251914E0,1.566053921E0
9.898266575E1,4.791624827E0,-1.747052143E0,1.352383797E0
9.899259675E1,5.254373474E0,-1.941952704E0,1.157145267E0
9.900252775E1,5.655649173E0,-1.917799610E0,9.952149613E-1
9.901245875E1,5.865447856E0,-1.724743845E0,8.608375403E-1
9.902238975E1,5.754637272E0,-1.315251639E0,8.143394581E-1
9.903232075E1,5.412509083E0,-8.640500736E-1,7.747092962E-1
9.904225175E1,4.719971293E0,-3.688230675E-1,8.438619769E-1
9.905218350E1,3.905548292E0,1.006200564E-1,1.049177672E0
9.906211450E1,3.028456004E0,3.742311573E-1,1.408549812E0
9.907204550E1,2.116016713E0,5.387057322E-1,1.816919353E0
9.908197650E1,1.193600317E0,6.777928662E-1,2.174160841E0
9.909190750E1,3.273113447E-1,7.957066476E-1,2.406480074E0
9.910183850E1,-5.373678893E-1,9.983120853E-1,2.539628191E0
9.911176950E1,-1.397573419E0,1.320227619E0,2.565437801E0
9.912170050E1,-2.117149318E0,1.632095883E0,2.468279296E0
9.913163150E1,-2.708795156E0,1.816292531E0,2.159356860E0
9.914156250E1,-3.128982505E0,1.857323613E0,1.753937824E0
9.915149350E1,-3.428007360E0,1.786955296E0,1.439137766E0
9.916142550E1,-3.656877905E0,1.714897134E0,1.101852241E0
9.917135650E1,-3.724868159E0,1.608138671E0,7.076171744E-1
9.918128750E1,-3.764235708E0,1.347041196E0,2.815370017E-1
9.919121850E1,-3.873089814E0,9.788572294E-1,-1.980685830E-1
9.920114950E1,-4.023963765E0,6.355993581E-1,-6.175420598E-1
9.921108050E1,-4.223097711E0,3.477529183E-1,-8.991802184E-1
9.922101150E1,-4.431234614E0,1.311460304E-1,-1.135226979E0
9.923094250E1,-4.579537545E0,-1.852400842E-1,-1.469183684E0
9.924087350E1,-4.571513996E0,-7.450416934E-1,-1.835582496E0
9.925080450E1,-4.425119596E0,-1.606511683E0,-2.084305508E0
9.926073550E1,-3.957636459E0,-2.795572515E0,-2.176349453E0
9.927066650E1,-3.627427819E0,-3.927993707E0,-2.256867952E0
9.928059750E1,-3.718971827E0,-4.373236082E0,-2.266401837E0
9.929052850E1,-3.886823169E0,-4.312675300E0,-2.211832112E0
9.930045950E1,-4.021849412E0,-4.002389586E0,-2.124796307E0
9.931039050E1,-3.821126778E0,-3.687804998E0,-1.944175816E0
9.932032150E1,-3.132134739E0,-3.643043393E0,-1.782361139E0
9.933025250E1,-2.511863857E0,-3.729102128E0,-1.675036665E0
9.934018350E1,-1.899852167E0,-3.655068192E0,-1.565314833E0
9.935011450E1,-1.225101022E0,-3.503522103E0,-1.377045014E0
9.936004650E1,-9.501900852E-1,-3.158460951E0,-1.030322667E0
9.936997750E1,-6.918495727E-1,-3.061973999E0,-6.487029684E-1
9.937990850E1,-5.817447478E-1,-3.266415170E0,-3.574473460E-1
9.938983950E1,-6.718439090E-1,-3.150519555E0,-1.225061846E-1
9.939977050E1,-4.063124907E-1,-3.273223960E0,-7.663123291E-2
9.940970150E1,4.072445369E-1,-4.158747933E0,-1.034337000E-1
9.941963250E1,1.467507872E0,-5.201725144E0,-2.819936327E-1
9.942956350E1,2.320561087E0,-5.776925104E0,-6.059258715E-1
9.943949450E1,2.754088858E0,-5.994558470E0,-8.724876058E-1
9.944942550E1,2.718560007E0,-5.972406878E0,-8.204824698E-1
9.945935650E1,2.279751030E0,-5.337657706E0,-2.803634655E-1
9.946928750E1,1.766309947E0,-4.132238411E0,5.477519230E-1
9.947921850E1,1.274212371E0,-2.862266441E0,1.227144624E0
9.948914950E1,8.185979122E-1,-1.689968700E0,1.849860227E0
9.949908050E1,6.680332786E-1,-6.505144358E-1,2.501685609E0
9.950901150E1,8.059544778E-1,1.973803657E-1,3.001559397E0
9.951894250E1,1.044968773E0,8.776302320E-1,3.206276264E0
9.952887350E1,1.397831281E0,1.589488977E0,3.178008485E0
9.953880450E1,1.548811651E0,2.243128749E0,2.810427951E0
9.954873550E1,1.217259906E0,2.966149244E0,2.349046383E0
9.955866650E1,6.839458913E-1,3.755128670E0,1.808483136E0
9.956859750E1,1.212578040E-1,4.289908581E0,1.155529242E0
9.957852850E1,-3.980182153E-1,4.767150137E0,6.192037654E-1
9.958845950E1,-9.991447288E-1,5.159203607E0,1.224103999E-1
9.959839050E1,-1.532142994E0,5.416170024E0,-2.886571197E-1
9.960832250E1,-1.783667992E0,5.436627093E0,-5.661343996E-1
9.961825350E1,-1.731541234E0,5.063715068E0,-7.613484085E-1
9.962818450E1,-1.521475334E0,4.408426965E0,-8.959232461E-1
9.963811550E1,-1.251786545E0,3.726448662E0,-1.008999041E0
9.964804650E1,-1.111814727E0,3.132547553E0,-1.099152582E0
9.965797750E1,-1.244685686E0,2.764976959E0,-1.101004980E0
9.966790850E1,-1.437624507E0,2.664542259E0,-9.221982944E-1
9.967783950E1,-1.443660588E0,2.445240097E0,-7.922439265E-1
9.968777050E1,-1.241634609E0,1.998142692E0,-7.145367694E-1
9.969770150E1,-8.661579949E-1,1.375528246E0,-6.058808845E-1
9.970763250E1,-3.242216760E-1,6.096195942E-1,-3.676553786E-1
9.971756350E1,2.274601972E-1,-1.384877944E-1,-3.395361185E-2
9.972749450E1,7.535605019E-1,-8.390152198E-1,2.396364391E-1
9.973742550E1,1.027059921E0,-1.378851804E0,4.853831820E-1
9.974735650E1,1.064868602E0,-1.634046514E0,7.363047838E-1
9.975728750E1,1.033329890E0,-1.724271975E0,1.070392467E0
9.976721850E1,9.725252795E-1,-1.567367790E0,1.471219100E0
9.977714950E1,1.161544712E0,-1.301859761E0,1.773963368E0
9.978708050E1,1.594288371E0,-1.231490859E0,1.932190193E0
9.979701150E1,2.138520307E0,-1.269196045E0,1.985492241E0
9.980694250E1,2.774931843E0,-1.459003682E0,1.930795047E0
9.981687350E1,3.388818151E0,-1.805520206E0,1.829541299E0
9.982680450E1,3.762569252E0,-1.947221630E0,1.644640499E0
9.983673550E1,4.053584005E0,-1.903468085E0,1.393789101E0
9.984666650E1,4.697907409E0,-2.043027089E0,1.180006710E0
9.985659850E1,5.529544612E0,-2.231492790E0,9.896120131E-1
9.986652950E1,6.320575826E0,-2.337685243E0,6.083841141E-1
9.987646050E1,6.871405760E0,-2.292530120E0,3.048890634E-1
9.988639150E1,7.383495551E0,-2.083303880E0,-1.983726382E-2
9.989632250E1,7.375782489E0,-1.454001973E0,-2.614547030E-1
9.990625350E1,7.020060693E0,-4.389153957E-1,-3.765852098E-1
9.991618450E1,6.479340595E0,4.915426755E-1,-3.429216198E-1
9.992611550E1,5.850662586E0,1.137853548E0,-1.836879774E-1
9.993604650E1,5.211410472E0,1.494133753E0,5.538837153E-2
9.994597750E1,4.577326713E0,1.628022712E0,3.120296832E-1
9.995590850E1,3.928897394E0,1.696367308E0,7.702328141E-1
9.996583950E1,3.293819607E0,1.744876978E0,1.299420887E0
9.997577050E1,2.559365467E0,1.738232787E0,1.683291764E0
9.998570150E1,1.665717373E0,1.858397162E0,1.983704163E0
9.999563250E1,6.726373762E-1,2.209311377E0,2.185382817E0
1.000055635E2,-2.009974533E-1,2.590001954E0,2.230574777E0
1.000154945E2,-1.069327104E0,2.896130590E0,2.162835953E0
1.000254255E2,-1.810265222E0,3.134159630E0,1.970570147E0
1.000353565E2,-2.308971321E0,3.142635754E0,1.674620343E0
1.000452869E2,-2.697912903E0,2.950665817E0,1.410942492E0
1.000552179E2,-2.971487167E0,2.719154668E0,1.204023564E0
1.000651489E2,-3.182561127E0,2.436419572E0,1.002857126E0
1.000750799E2,-3.365188968E0,2.141205348E0,7.773996001E-1
1.000850109E2,-3.515215657E0,1.858088429E0,5.312493263E-1
1.000949419E2,-3.584635556E0,1.547706528E0,2.920385645E-1
1.001048729E2,-3.562333691E0,1.140506430E0,-1.647453010E-2
1.001148039E2,-3.506195158E0,5.496663380E-1,-3.949964473E-1
1.001247349E2,-3.510921462E0,-2.006752717E-1,-7.882293013E-1
1.001346659E2,-3.526765662E0,-9.168252879E-1,-1.146018673E0
1.001445969E2,-3.267349847E0,-1.818510965E0,-1.451960710E0
1.001545289E2,-2.710418928E0,-3.167487005E0,-1.632758957E0
1.001644599E2,-2.181124874E0,-4.556946535E0,-1.714953268E0
1.001743909E2,-2.156778238E0,-5.162967460E0,-1.749986275E0
1.001843219E2,-2.214250520E0,-5.057409430E0,-1.760356312E0
1.001942529E2,-2.169068500E0,-4.715309015E0,-1.674264833E0
1.002041839E2,-1.965510551E0,-4.549097233E0,-1.422837483E0
1.002141149E2,-1.673305889E0,-4.539190880E0,-1.184820723E0
1.002240459E2,-1.484606300E0,-4.468502428E0,-1.015669545E0
1.002339769E2,-1.288860231E0,-4.449793969E0,-7.048257136E-1
1.002439079E2,-1.108421588E0,-4.465607471E0,-1.235388029E-1
1.002538389E2,-9.992119718E-1,-4.563607683E0,4.742816949E-1
1.002637699E2,-1.073932956E0,-4.636221330E0,8.523310840E-1
1.002737009E2,-1.367377812E0,-4.281597349E0,1.099006401E0
1.002836319E2,-1.603308871E0,-3.688438836E0,1.222546374E0
1.002935629E2,-1.424517388E0,-3.656917374E0,1.119691511E0
1.003034939E2,-7.308206803E-1,-4.489436922E0,7.364147115E-1
1.003134249E2,-3.035698950E-2,-5.545383550E0,-3.151648666E-3
1.003233559E2,3.782522875E-1,-6.072125294E0,-5.546540129E-1
1.003332869E2,5.311581463E-1,-6.179500054E0,-7.986296707E-1
1.003432179E2,2.650794286E-1,-5.830877362E0,-8.859139824E-1
1.003531489E2,-2.783403289E-1,-4.929189931E0,-7.099057746E-1
1.003630799E2,-6.652353859E-1,-4.000365572E0,-2.280823410E-1
1.003730109E2,-7.928801036E-1,-3.104563363E0,3.844064820E-1
1.003829419E2,-7.172615719E-1,-2.210258042E0,9.481973541E-1
1.003928729E2,-4.770246238E-1,-1.400727991E0,1.336508607E0
1.004028039E2,-2.323256654E-1,-6.297509730E-1,1.454884318E0
1.004127349E2,-1.529356796E-1,2.776059186E-1,1.419981118E0
1.004226659E2,-2.188004708E-1,1.284202924E0,1.306231724E0
1.004325969E2,-3.729675740E-1,2.222207412E0,1.133457026E0
1.004425279E2,-7.191513920E-1,2.988027771E0,8.349940896E-1
1.004524589E2,-1.157326530E0,3.539674560E0,3.542360187E-1
1.004623899E2,-1.457931887E0,3.812198664E0,-1.012503680E-1
1.004723209E2,-1.859906328E0,4.135946715E0,-4.042589486E-1
1.004822519E2,-2.070994906E0,4.490330669E0,-6.152042699E-1
1.004921839E2,-2.179166057E0,4.642983343E0,-8.296602595E-1
1.005021149E2,-2.194151886E0,4.408266166E0,-1.037936912E0
1.005120459E2,-2.119173040E0,3.899444384E0,-1.162486113E0
1.005219769E2,-2.096219210E0,3.629731622E0,-1.096566943E0
1.005319079E2,-2.109343870E0,3.635844886E0,-1.009337010E0
1.005418389E2,-2.154275045E0,3.600755745E0,-9.267450893E-1
1.005517699E2,-2.055962884E0,3.347811043E0,-8.492507708E-1
1.005617009E2,-1.715461975E0,2.824295207E0,-8.606961107E-1
1.005716319E2,-1.152310204E0,2.021868355E0,-8.467440695E-1
1.005815629E2,-4.452736580E-1,1.072437823E0,-7.699122405E-1
1.005914939E2,2.508239168E-1,8.010100722E-3,-6.958806431E-1
1.006014249E2,9.072954959E-1,-8.956373173E-1,-5.730002367E-1
1.006113559E2,1.610804417E0,-1.643650566E0,-3.496085322E-1
1.006212869E2,2.208397458E0,-2.370019176E0,-1.594827521E-1
1.006312179E2,2.486317956E0,-2.847459537E0,7.612723947E-2
1.006411489E2,2.283624226E0,-2.774131359E0,4.502110835E-1
1.006510799E2,1.854470757E0,-2.347107446E0,9.060576403E-1
1.006610109E2,1.562372514E0,-1.871065155E0,1.353975409E0
1.006709419E2,1.507744902E0,-1.440998350E0,1.675486901E0
1.006808729E2,1.773038923E0,-1.046781410E0,1.811879053E0
1.006908039E2,2.324864053E0,-8.235370553E-1,1.762963586E0
1.007007349E2,3.036733323E0,-8.969137645E-1,1.621508914E0
1.007106659E2,3.526464531E0,-1.154183652E0,1.294494023E0
1.007205969E2,3.705388745E0,-1.245189716E0,9.075241220E-1
1.007305279E2,3.556854849E0,-8.495752913E-1,7.070148381E-1
1.007404589E2,3.373603111E0,-2.962111741E-1,8.141065928E-1
1.007503899E2,3.663204008E0,-6.412407517E-2,9.249920940E-1
1.007603209E2,4.772734812E0,-5.225066060E-1,8.074934649E-1
1.007702519E2,5.837317486E0,-1.099736134E0,4.083087667E-1
1.007801829E2,6.490737988E0,-1.094890546E0,-1.163559370E-3
1.007901139E2,6.772626992E0,-6.261017257E-1,-2.939009392E-1
1.008000449E2,6.880629158E0,9.224625885E-2,-3.564988911E-1
1.008099759E2,6.814911717E0,8.722981560E-1,-2.345504578E-1
1.008199069E2,6.783879958E0,1.379368113E0,3.094342869E-2
1.008298379E2,6.665514187E0,1.562798776E0,3.735844553E-1
1.008397689E2,6.509183614E0,1.645774859E0,6.787424541E-1
1.008496999E2,6.300719267E0,1.652881565E0,1.050942289E0
1.008596309E2,5.765608987E0,1.701510519E0,1.505172712E0
1.008695619E2,4.945389642E0,1.807115911E0,1.840921004E0
1.008794929E2,3.871214027E0,1.992208353E0,1.989386487E0
1.008894239E2,2.739931580E0,2.233539315E0,2.062563221E0
